#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457013.04269 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
5340.3 5.2467004e-14 
5341.8 5.3458297e-14 
5343.2 5.3871698e-14 
5344.7 5.3440558e-14 
5346.2 5.3561464e-14 
5347.7 5.3967034e-14 
5349.2 5.3672786e-14 
5350.7 5.4152495e-14 
5352.2 5.3803389e-14 
5353.7 5.3750817e-14 
5355.2 5.3782827e-14 
5356.7 5.2739945e-14 
5358.2 5.3660168e-14 
5359.7 5.3459142e-14 
5361.2 5.344277e-14 
5362.6 5.3597738e-14 
5364.1 5.4378297e-14 
5365.6 5.3229662e-14 
5367.1 5.3933158e-14 
5368.6 5.3590901e-14 
5370.1 5.2676769e-14 
5371.6 5.3166859e-14 
5373.1 5.3423229e-14 
5374.6 5.2726594e-14 
5376.1 5.2685347e-14 
5377.6 5.2544986e-14 
5379.1 5.2343923e-14 
5380.6 5.2839731e-14 
5382.0 5.276078e-14 
5383.5 5.2122323e-14 
5385.0 5.1454206e-14 
5386.5 5.1534673e-14 
5388.0 5.1930621e-14 
5389.5 5.1127189e-14 
5391.0 5.1184647e-14 
5392.5 5.0963619e-14 
5394.0 5.0547446e-14 
5395.5 5.0432171e-14 
5397.0 5.0075294e-14 
5398.5 4.8823915e-14 
5400.0 4.983552e-14 
5401.4 4.9750379e-14 
5402.9 4.8881932e-14 
5404.4 4.9012149e-14 
5405.9 4.8371965e-14 
5407.4 4.7716167e-14 
5408.9 4.7181126e-14 
5410.4 4.7220495e-14 
5411.9 4.6472482e-14 
5413.4 4.5922797e-14 
5414.9 4.6150277e-14 
5416.4 4.5934644e-14 
5417.9 4.4916823e-14 
5419.4 4.4887647e-14 
5420.8 4.4308674e-14 
5422.3 4.4463095e-14 
5423.8 4.4484092e-14 
5425.3 4.4120788e-14 
5426.8 4.4074519e-14 
5428.3 4.436152e-14 
5429.8 4.4165703e-14 
5431.3 4.4258775e-14 
5432.8 4.4757716e-14 
5434.3 4.4716705e-14 
5435.8 4.4126457e-14 
5437.3 4.4340038e-14 
5438.8 4.4636126e-14 
5440.2 4.5274893e-14 
5441.7 4.4918278e-14 
5443.2 4.4547255e-14 
5444.7 4.4907997e-14 
5446.2 4.5980789e-14 
5447.7 4.5846146e-14 
5449.2 4.5884037e-14 
5450.7 4.6350992e-14 
5452.2 4.7080358e-14 
5453.7 4.7269524e-14 
5455.2 4.7563113e-14 
5456.7 4.7860941e-14 
5458.2 4.820607e-14 
5459.7 4.8411509e-14 
5461.1 4.8181655e-14 
5462.6 4.8735007e-14 
5464.1 4.9076804e-14 
5465.6 4.9486874e-14 
5467.1 4.9441624e-14 
5468.6 4.9997114e-14 
5470.1 5.0451016e-14 
5471.6 5.1389787e-14 
5473.1 5.0212473e-14 
5474.6 5.0904372e-14 
5476.1 5.1182558e-14 
5477.6 5.1577648e-14 
5479.1 5.2062989e-14 
5480.5 5.2361948e-14 
5482.0 5.2882208e-14 
5483.5 5.248089e-14 
5485.0 5.3040744e-14 
5486.5 5.3407491e-14 
5488.0 5.3750991e-14 
5489.5 5.4109993e-14 
5491.0 5.4829439e-14 
5492.5 5.3875552e-14 
5494.0 5.5505065e-14 
5495.5 5.5754324e-14 
5497.0 5.5899869e-14 
5498.5 5.6972188e-14 
5499.9 5.5981231e-14 
5501.4 5.6483118e-14 
5502.9 5.60253e-14 
5504.4 5.6224411e-14 
5505.9 5.6111374e-14 
5507.4 5.7490708e-14 
5508.9 5.5822497e-14 
5510.4 5.7645763e-14 
5511.9 5.7900455e-14 
5513.4 5.8617427e-14 
5514.9 5.7671421e-14 
5516.4 5.8152884e-14 
5517.9 5.7524173e-14 
5519.3 5.714497e-14 
5520.8 5.7281043e-14 
5522.3 5.7062825e-14 
5523.8 5.6364897e-14 
5525.3 5.6284069e-14 
5526.8 5.5955449e-14 
5528.3 5.5908074e-14 
5529.8 5.5549643e-14 
5531.3 5.5721195e-14 
5532.8 5.5249217e-14 
5534.3 5.4864682e-14 
5535.8 5.4466708e-14 
5537.3 5.5656602e-14 
5538.7 5.4856315e-14 
5540.2 5.5018381e-14 
5541.7 5.5141078e-14 
5543.2 5.4326955e-14 
5544.7 5.5041267e-14 
5546.2 5.5616523e-14 
5547.7 5.5179391e-14 
5549.2 5.6027239e-14 
5550.7 5.5972716e-14 
5552.2 5.6959409e-14 
5553.7 5.7195304e-14 
5555.2 5.7343336e-14 
5556.7 5.7858512e-14 
5558.1 5.8157583e-14 
5559.6 5.7940521e-14 
5561.1 5.8055957e-14 
5562.6 5.8459314e-14 
5564.1 5.8414014e-14 
5565.6 5.749542e-14 
5567.1 5.7886096e-14 
5568.6 5.8204647e-14 
5570.1 5.9777561e-14 
5571.6 5.9010366e-14 
5573.1 5.827957e-14 
5574.6 5.8770505e-14 
5576.1 5.8734554e-14 
5577.5 5.8380748e-14 
5579.0 5.8715497e-14 
5580.5 5.8191458e-14 
5582.0 5.7814455e-14 
5583.5 5.8382427e-14 
5585.0 5.7685953e-14 
5586.5 5.9070509e-14 
5588.0 5.793341e-14 
5589.5 5.8495961e-14 
5591.0 5.8026681e-14 
5592.5 5.9072846e-14 
5594.0 5.8202161e-14 
5595.5 5.8282765e-14 
5596.9 5.8198345e-14 
5598.4 5.8027738e-14 
5599.9 5.710391e-14 
5601.4 5.8579623e-14 
5602.9 5.8308871e-14 
5604.4 5.8259469e-14 
5605.9 5.887279e-14 
5607.4 5.8233003e-14 
5608.9 5.8360585e-14 
5610.4 5.8012671e-14 
5611.9 5.8045465e-14 
5613.4 5.8270533e-14 
5614.9 5.8562083e-14 
5616.4 5.8371922e-14 
5617.8 5.8353263e-14 
5619.3 5.8237963e-14 
5620.8 5.7661029e-14 
5622.3 5.887903e-14 
5623.8 5.8721352e-14 
5625.3 5.7908808e-14 
5626.8 5.7522035e-14 
5628.3 5.7914651e-14 
5629.8 5.8327915e-14 
5631.3 5.8429442e-14 
5632.8 5.7598052e-14 
5634.3 5.8083082e-14 
5635.8 5.763823e-14 
5637.2 5.8235116e-14 
5638.7 5.8147737e-14 
5640.2 5.7415014e-14 
5641.7 5.7859344e-14 
5643.2 5.8318132e-14 
5644.7 5.8380972e-14 
5646.2 5.8497242e-14 
5647.7 5.8544853e-14 
5649.2 5.8544953e-14 
5650.7 5.8989954e-14 
5652.2 5.8074343e-14 
5653.7 5.8315497e-14 
5655.2 5.8494793e-14 
5656.6 5.7877507e-14 
5658.1 5.7880652e-14 
5659.6 5.8185068e-14 
5661.1 5.8415158e-14 
5662.6 5.8007189e-14 
5664.1 5.8843489e-14 
5665.6 5.8957931e-14 
5667.1 5.8066735e-14 
5668.6 5.7762169e-14 
5670.1 5.7672888e-14 
5671.6 5.8908828e-14 
5673.1 5.8137767e-14 
5674.6 5.8148644e-14 
5676.0 5.798715e-14 
5677.5 5.8567466e-14 
5679.0 5.8327891e-14 
5680.5 5.7563468e-14 
5682.0 5.7438733e-14 
5683.5 5.7436819e-14 
5685.0 5.7433624e-14 
5686.5 5.7413361e-14 
5688.0 5.6281023e-14 
5689.5 5.7881882e-14 
5691.0 5.71237e-14 
5692.5 5.7078413e-14 
5694.0 5.6371573e-14 
5695.4 5.5872085e-14 
5696.9 5.624634e-14 
5698.4 5.55937e-14 
5699.9 5.5957177e-14 
5701.4 5.5884243e-14 
5702.9 5.5756735e-14 
5704.4 5.5259075e-14 
5705.9 5.4995023e-14 
5707.4 5.4816063e-14 
5708.9 5.5402035e-14 
5710.4 5.4793997e-14 
5711.9 5.5258976e-14 
5713.4 5.4460256e-14 
5714.8 5.3950885e-14 
5716.3 5.3773889e-14 
5717.8 5.2911471e-14 
5719.3 5.4197285e-14 
5720.8 5.3695361e-14 
5722.3 5.3679213e-14 
5723.8 5.3362925e-14 
5725.3 5.4041397e-14 
5726.8 5.3565144e-14 
5728.3 5.375482e-14 
5729.8 5.3581155e-14 
5731.3 5.3105449e-14 
5732.8 5.315091e-14 
5734.2 5.261465e-14 
5735.7 5.3214844e-14 
5737.2 5.3063207e-14 
5738.7 5.2557964e-14 
5740.2 5.2355695e-14 
5741.7 5.2134282e-14 
5743.2 5.2548926e-14 
5744.7 5.1840296e-14 
5746.2 5.2163682e-14 
5747.7 5.274493e-14 
5749.2 5.1581278e-14 
5750.7 5.1687105e-14 
5752.2 5.2360829e-14 
5753.7 5.2134531e-14 
5755.1 5.2503565e-14 
5756.6 5.2643267e-14 
5758.1 5.1941573e-14 
5759.6 5.2839693e-14 
5761.1 5.275848e-14 
5762.6 5.2471965e-14 
5764.1 5.2390602e-14 
5765.6 5.2281207e-14 
5767.1 5.3940779e-14 
5768.6 5.2599323e-14 
5770.1 5.2662225e-14 
5771.6 5.1818466e-14 
5773.1 5.2269248e-14 
5774.5 5.1887944e-14 
5776.0 5.1634819e-14 
5777.5 5.0860029e-14 
5779.0 5.2146079e-14 
5780.5 5.3477429e-14 
5782.0 5.2824105e-14 
5783.5 5.2944762e-14 
5785.0 5.3321578e-14 
5786.5 5.2257302e-14 
5788.0 5.3020618e-14 
5789.5 5.3053088e-14 
5791.0 5.3009144e-14 
5792.5 5.2511372e-14 
5793.9 5.2704765e-14 
5795.4 5.2397613e-14 
5796.9 5.2660982e-14 
5798.4 5.3247911e-14 
5799.9 5.1935109e-14 
5801.4 5.312816e-14 
5802.9 5.3321814e-14 
5804.4 5.2661031e-14 
5805.9 5.2620232e-14 
5807.4 5.2242981e-14 
5808.9 5.2760506e-14 
5810.4 5.3151295e-14 
5811.9 5.2899475e-14 
5813.3 5.2447276e-14 
5814.8 5.2928751e-14 
5816.3 5.2486335e-14 
5817.8 5.2631147e-14 
5819.3 5.2529733e-14 
5820.8 5.2869441e-14 
5822.3 5.3197291e-14 
5823.8 5.2619287e-14 
5825.3 5.2053715e-14 
5826.8 5.2448656e-14 
5828.3 5.2609156e-14 
5829.8 5.3101433e-14 
5831.3 5.2610561e-14 
5832.7 5.2467514e-14 
5834.2 5.2952271e-14 
5835.7 5.3230482e-14 
5837.2 5.3171918e-14 
5838.7 5.2541343e-14 
5840.2 5.2791435e-14 
5841.7 5.2709004e-14 
5843.2 5.2750275e-14 
5844.7 5.2372353e-14 
5846.2 5.2981509e-14 
5847.7 5.3623608e-14 
5849.2 5.3160482e-14 
5850.7 5.3718968e-14 
5852.1 5.3021923e-14 
5853.6 5.2761153e-14 
5855.1 5.3022806e-14 
5856.6 5.1968051e-14 
5858.1 5.1725965e-14 
5859.6 5.187872e-14 
5861.1 5.3328204e-14 
5862.6 5.319928e-14 
5864.1 5.2609218e-14 
5865.6 5.3535769e-14 
5867.1 5.2896342e-14 
5868.6 5.363998e-14 
5870.1 5.3645897e-14 
5871.5 5.408109e-14 
5873.0 5.4360047e-14 
5874.5 5.4233522e-14 
5876.0 5.3760637e-14 
5877.5 5.3107599e-14 
5879.0 5.3805415e-14 
5880.5 5.4296735e-14 
5882.0 5.3680779e-14 
5883.5 4.9106018e-14 
5885.0 3.8554647e-14 
5886.5 3.2766384e-14 
5888.0 4.2856891e-14 
5889.5 4.9525821e-14 
5891.0 4.342127e-14 
5892.4 3.9138555e-14 
5893.9 4.6944857e-14 
5895.4 5.2872176e-14 
5896.9 5.3366032e-14 
5898.4 5.4007858e-14 
5899.9 5.4017355e-14 
5901.4 5.4142712e-14 
5902.9 5.4360644e-14 
5904.4 5.4486051e-14 
5905.9 5.4993432e-14 
5907.4 5.4494069e-14 
5908.9 5.372803e-14 
5910.4 5.2651907e-14 
5911.8 5.3156566e-14 
5913.3 5.3567033e-14 
5914.8 5.4391163e-14 
5916.3 5.4124053e-14 
5917.8 5.3582846e-14 
5919.3 5.4241876e-14 
5920.8 5.4633684e-14 
5922.3 5.5054532e-14 
5923.8 5.532107e-14 
5925.3 5.4155218e-14 
5926.8 5.4266453e-14 
5928.3 5.4329827e-14 
5929.8 5.4364187e-14 
5931.2 5.4653872e-14 
5932.7 5.4768078e-14 
5934.2 5.3719341e-14 
5935.7 5.3833224e-14 
5937.2 5.3770607e-14 
5938.7 5.3910533e-14 
5940.2 5.4355908e-14 
5941.7 5.4136521e-14 
5943.2 5.4834523e-14 
5944.7 5.3390224e-14 
5946.2 5.3360476e-14 
5947.7 5.4109545e-14 
5949.2 5.3144644e-14 
5950.6 5.4375338e-14 
5952.1 5.3165777e-14 
5953.6 5.3075439e-14 
5955.1 5.3406198e-14 
5956.6 5.2911683e-14 
5958.1 5.2201846e-14 
5959.6 5.1849694e-14 
5961.1 5.2137452e-14 
5962.6 5.2669348e-14 
5964.1 5.2085129e-14 
5965.6 5.1950784e-14 
5967.1 5.1755875e-14 
5968.6 5.178029e-14 
5970.0 5.201079e-14 
5971.5 5.1893601e-14 
5973.0 5.1169804e-14 
5974.5 5.1354781e-14 
5976.0 5.1114994e-14 
5977.5 5.0861919e-14 
5979.0 5.0929371e-14 
5980.5 5.086673e-14 
5982.0 5.1460471e-14 
5983.5 4.9641021e-14 
5985.0 5.0126076e-14 
5986.5 4.9771089e-14 
5988.0 5.0074051e-14 
5989.4 4.9002005e-14 
5990.9 4.9547178e-14 
5992.4 4.9263845e-14 
5993.9 4.9345083e-14 
5995.4 4.9340744e-14 
5996.9 4.8259338e-14 
5998.4 4.8532564e-14 
5999.9 4.8804137e-14 
6001.4 4.8080477e-14 
6002.9 4.8091304e-14 
6004.4 4.7725142e-14 
6005.9 4.7801408e-14 
6007.4 4.7929599e-14 
6008.8 4.7550781e-14 
6010.3 4.7733981e-14 
6011.8 4.7166444e-14 
6013.3 4.7195285e-14 
6014.8 4.7335373e-14 
6016.3 4.6611799e-14 
6017.8 4.6367923e-14 
6019.3 4.6612707e-14 
6020.8 4.5325824e-14 
6022.3 4.619815e-14 
6023.8 4.5906425e-14 
6025.3 4.5603923e-14 
6026.8 4.4117096e-14 
6028.2 4.4044324e-14 
6029.7 4.4521995e-14 
6031.2 4.3983423e-14 
6032.7 4.395549e-14 
6034.2 4.3266264e-14 
6035.7 4.32305e-14 
6037.2 4.331272e-14 
6038.7 4.3132057e-14 
6040.2 4.2389787e-14 
6041.7 4.1537103e-14 
6043.2 4.1982738e-14 
6044.7 4.1445609e-14 
6046.2 4.2051918e-14 
6047.7 4.1228882e-14 
6049.1 4.0472366e-14 
6050.6 4.0562319e-14 
6052.1 4.081205e-14 
6053.6 4.0537183e-14 
6055.1 3.932894e-14 
6056.6 3.937138e-14 
6058.1 3.8730624e-14 
6059.6 3.8883988e-14 
6061.1 3.7798144e-14 
6062.6 3.7800033e-14 
6064.1 3.7588528e-14 
6065.6 3.6452237e-14 
6067.1 3.6359537e-14 
6068.5 3.611044e-14 
6070.0 3.6003133e-14 
6071.5 3.4943432e-14 
6073.0 3.480092e-14 
6074.5 3.4743177e-14 
6076.0 3.4532057e-14 
6077.5 3.4301681e-14 
6079.0 3.3952549e-14 
6080.5 3.3638238e-14 
6082.0 3.349048e-14 
6083.5 3.3134996e-14 
6085.0 3.2444813e-14 
6086.5 3.1441288e-14 
6087.9 3.1718641e-14 
6089.4 3.0942298e-14 
6090.9 2.9974649e-14 
6092.4 2.9849653e-14 
6093.9 2.9432075e-14 
6095.4 2.9131189e-14 
6096.9 2.8883944e-14 
6098.4 2.8668921e-14 
6099.9 2.8905462e-14 
6101.4 2.7811997e-14 
6102.9 2.7878641e-14 
6104.4 2.7754204e-14 
6105.9 2.7820202e-14 
6107.3 2.7481077e-14 
6108.8 2.7779316e-14 
6110.3 2.7356206e-14 
6111.8 2.7341164e-14 
6113.3 2.7563522e-14 
6114.8 2.7136794e-14 
6116.3 2.7000175e-14 
6117.8 2.6569506e-14 
6119.3 2.6771887e-14 
6120.8 2.6684135e-14 
6122.3 2.7050733e-14 
6123.8 2.7310769e-14 
6125.3 2.7132257e-14 
6126.7 2.7223775e-14 
6128.2 2.7515176e-14 
6129.7 2.7119452e-14 
6131.2 2.7452013e-14 
6132.7 2.7982703e-14 
6134.2 2.753938e-14 
6135.7 2.8107177e-14 
6137.2 2.8048378e-14 
6138.7 2.8256029e-14 
6140.2 2.8468206e-14 
6141.7 2.8526247e-14 
6143.2 2.911468e-14 
6144.7 2.9192587e-14 
6146.1 2.9367072e-14 
6147.6 3.0038384e-14 
6149.1 3.083422e-14 
6150.6 3.0498204e-14 
6152.1 3.1248566e-14 
6153.6 3.1107608e-14 
6155.1 3.1637167e-14 
6156.6 3.1847951e-14 
6158.1 3.1907037e-14 
6159.6 3.2036235e-14 
6161.1 3.2446342e-14 
6162.6 3.2729737e-14 
6164.1 3.2979555e-14 
6165.5 3.307545e-14 
6167.0 3.2847647e-14 
6168.5 3.3879491e-14 
6170.0 3.4282201e-14 
6171.5 3.4476464e-14 
6173.0 3.4880517e-14 
6174.5 3.4969276e-14 
6176.0 3.4893035e-14 
6177.5 3.58171e-14 
6179.0 3.5637568e-14 
6180.5 3.5984586e-14 
6182.0 3.6599684e-14 
6183.5 3.6703485e-14 
6185.0 3.6543657e-14 
6186.4 3.6484944e-14 
6187.9 3.6864743e-14 
6189.4 3.7909043e-14 
6190.9 3.7852605e-14 
6192.4 3.8134048e-14 
6193.9 3.9023529e-14 
6195.4 3.8325216e-14 
6196.9 3.8353534e-14 
6198.4 3.8631485e-14 
6199.9 3.8485791e-14 
6201.4 3.8661979e-14 
6202.9 3.8694909e-14 
6204.4 3.9958533e-14 
6205.8 3.9724428e-14 
6207.3 4.0653974e-14 
6208.8 3.9868406e-14 
6210.3 4.0354841e-14 
6211.8 4.0574974e-14 
6213.3 4.0486824e-14 
6214.8 4.1158298e-14 
6216.3 4.0811404e-14 
6217.8 4.1332149e-14 
6219.3 4.183191e-14 
6220.8 4.1519587e-14 
6222.3 4.1377958e-14 
6223.8 4.1270838e-14 
6225.2 4.2372023e-14 
6226.7 4.1657599e-14 
6228.2 4.2151206e-14 
6229.7 4.2801945e-14 
6231.2 4.2425713e-14 
6232.7 4.2133492e-14 
6234.2 4.3289101e-14 
6235.7 4.3309376e-14 
6237.2 4.2557323e-14 
6238.7 4.3483662e-14 
6240.2 4.3315082e-14 
6241.7 4.355958e-14 
6243.2 4.2006283e-14 
6244.6 4.0221901e-14 
6246.1 4.0232294e-14 
6247.6 4.1351517e-14 
6249.1 4.1683717e-14 
6250.6 4.2965341e-14 
6252.1 4.3904758e-14 
6253.6 4.4085857e-14 
6255.1 4.3716276e-14 
6256.6 4.3880517e-14 
6258.1 4.376564e-14 
6259.6 4.3984728e-14 
6261.1 4.4038369e-14 
6262.6 4.3877335e-14 
6264.0 4.4322846e-14 
6265.5 4.3497486e-14 
6267.0 4.3632153e-14 
6268.5 4.3548466e-14 
6270.0 4.3481163e-14 
6271.5 4.3775448e-14 
6273.0 4.3454735e-14 
6274.5 4.4474495e-14 
6276.0 4.3826454e-14 
6277.5 4.3962564e-14 
6279.0 4.3985263e-14 
6280.5 4.3144351e-14 
6282.0 4.3145706e-14 
6283.4 4.4229898e-14 
6284.9 4.3750723e-14 
6286.4 4.472813e-14 
6287.9 4.4211238e-14 
6289.4 4.5455867e-14 
6290.9 4.4527875e-14 
6292.4 4.5480891e-14 
6293.9 4.4546907e-14 
6295.4 4.3901787e-14 
6296.9 4.455536e-14 
6298.4 4.4152911e-14 
6299.9 4.4421488e-14 
6301.4 4.5131934e-14 
6302.8 4.4349325e-14 
6304.3 4.4702198e-14 
6305.8 4.3596637e-14 
6307.3 4.4389701e-14 
6308.8 4.4478734e-14 
6310.3 4.5192909e-14 
6311.8 4.46409e-14 
6313.3 4.4465184e-14 
6314.8 4.4737528e-14 
6316.3 4.4731834e-14 
6317.8 4.5025212e-14 
6319.3 4.4159661e-14 
6320.8 4.3973739e-14 
6322.3 4.3594126e-14 
6323.7 4.3822215e-14 
6325.2 4.4341145e-14 
6326.7 4.3718526e-14 
6328.2 4.3581521e-14 
6329.7 4.4219045e-14 
6331.2 4.3683606e-14 
6332.7 4.3244932e-14 
6334.2 4.3784735e-14 
6335.7 4.3844715e-14 
6337.2 4.3355222e-14 
6338.7 4.3400248e-14 
6340.2 4.3439407e-14 
6341.7 4.3697405e-14 
6343.1 4.3197756e-14 
6344.6 4.2845492e-14 
6346.1 4.3061982e-14 
6347.6 4.306003e-14 
6349.1 4.3328868e-14 
6350.6 4.3603077e-14 
6352.1 4.301611e-14 
6353.6 4.3203611e-14 
6355.1 4.3970718e-14 
6356.6 4.3594872e-14 
6358.1 4.3319371e-14 
6359.6 4.3614538e-14 
6361.1 4.2912608e-14 
6362.5 4.2695869e-14 
6364.0 4.2712602e-14 
6365.5 4.2866563e-14 
6367.0 4.2833943e-14 
6368.5 4.300491e-14 
6370.0 4.3054088e-14 
6371.5 4.2904677e-14 
6373.0 4.2584833e-14 
6374.5 4.2454715e-14 
6376.0 4.2277359e-14 
6377.5 4.278924e-14 
6379.0 4.2769276e-14 
6380.5 4.2331758e-14 
6381.9 4.2119022e-14 
6383.4 4.1924249e-14 
6384.9 4.1947694e-14 
6386.4 4.1709648e-14 
6387.9 4.1723211e-14 
6389.4 4.2071858e-14 
6390.9 4.1508996e-14 
6392.4 4.1370511e-14 
6393.9 4.1511084e-14 
6395.4 4.0762288e-14 
6396.9 4.0859003e-14 
6398.4 4.1254292e-14 
6399.9 4.0846534e-14 
6401.3 4.1213542e-14 
6402.8 4.1156781e-14 
6404.3 4.0898087e-14 
6405.8 4.0338507e-14 
6407.3 4.0376571e-14 
6408.8 3.9956494e-14 
6410.3 4.0395703e-14 
6411.8 3.9730544e-14 
6413.3 3.9979368e-14 
6414.8 3.9472384e-14 
6416.3 4.0469234e-14 
6417.8 3.9598462e-14 
6419.3 3.9673808e-14 
6420.7 3.9950341e-14 
6422.2 3.9654353e-14 
6423.7 3.9828987e-14 
6425.2 3.9361622e-14 
6426.7 3.911383e-14 
6428.2 3.9447957e-14 
6429.7 3.9283044e-14 
6431.2 3.9391693e-14 
6432.7 3.8698439e-14 
6434.2 3.8305699e-14 
6435.7 3.8258299e-14 
6437.2 3.8435108e-14 
6438.7 3.8158961e-14 
6440.1 3.8246787e-14 
6441.6 3.7887785e-14 
6443.1 3.8437184e-14 
6444.6 3.8238309e-14 
6446.1 3.8237315e-14 
6447.6 3.7474595e-14 
6449.1 3.7557325e-14 
6450.6 3.7757667e-14 
6452.1 3.7377893e-14 
6453.6 3.7441789e-14 
6455.1 3.7254102e-14 
6456.6 3.715152e-14 
6458.1 3.6898631e-14 
6459.5 3.7037761e-14 
6461.0 3.7713263e-14 
6462.5 3.7082688e-14 
6464.0 3.778294e-14 
6465.5 3.789558e-14 
6467.0 3.7544248e-14 
6468.5 3.7949022e-14 
6470.0 3.7290128e-14 
6471.5 3.7628644e-14 
6473.0 3.7562584e-14 
6474.5 3.6728596e-14 
6476.0 3.7071985e-14 
6477.5 3.6545434e-14 
6479.0 3.6192312e-14 
6480.4 3.5680965e-14 
6481.9 3.5174305e-14 
6483.4 3.5194767e-14 
6484.9 3.5502627e-14 
6486.4 3.5503348e-14 
6487.9 3.5534674e-14 
6489.4 3.5537335e-14 
6490.9 3.5512659e-14 
6492.4 3.6202332e-14 
6493.9 3.5870815e-14 
6495.4 3.6149188e-14 
6496.9 3.5676602e-14 
6498.4 3.5093676e-14 
6499.8 3.5007477e-14 
6501.3 3.5021413e-14 
6502.8 3.5175324e-14 
6504.3 3.5354334e-14 
6505.8 3.5341269e-14 
6507.3 3.4778817e-14 
6508.8 3.4720079e-14 
6510.3 3.4261354e-14 
6511.8 3.4855679e-14 
6513.3 3.4459694e-14 
6514.8 3.4500805e-14 
6516.3 3.5304584e-14 
6517.8 3.4522336e-14 
6519.2 3.4088062e-14 
6520.7 3.4657463e-14 
6522.2 3.4262348e-14 
6523.7 3.4031102e-14 
6525.2 3.3809031e-14 
6526.7 3.4005854e-14 
6528.2 3.3207433e-14 
6529.7 3.3269527e-14 
6531.2 3.3453087e-14 
6532.7 3.4021829e-14 
6534.2 3.2770151e-14 
6535.7 3.4022761e-14 
6537.2 3.4129148e-14 
6538.6 3.3621493e-14 
6540.1 3.3237069e-14 
6541.6 3.3819684e-14 
6543.1 3.35365e-14 
6544.6 3.335294e-14 
6546.1 3.3105882e-14 
6547.6 3.3002044e-14 
6549.1 3.2876985e-14 
6550.6 3.3161325e-14 
6552.1 3.3157459e-14 
6553.6 3.3276352e-14 
6555.1 3.3546358e-14 
6556.6 3.4980278e-14 
6558.0 3.4416794e-14 
6559.5 3.4185585e-14 
6561.0 3.3184273e-14 
6562.5 3.3434315e-14 
6564.0 3.2803541e-14 
6565.5 3.3160343e-14 
6567.0 3.2218166e-14 
6568.5 3.2719158e-14 
6570.0 3.300233e-14 
6571.5 3.237848e-14 
6573.0 3.2555476e-14 
6574.5 3.2455715e-14 
6576.0 3.2728593e-14 
6577.4 3.327307e-14 
6578.9 3.3761667e-14 
6580.4 3.2761822e-14 
6581.9 3.2439306e-14 
6583.4 3.2335169e-14 
6584.9 3.2828068e-14 
6586.4 3.1948918e-14 
6587.9 3.218229e-14 
6589.4 3.1875623e-14 
6590.9 3.2002248e-14 
6592.4 3.1782488e-14 
6593.9 3.1746885e-14 
6595.4 3.2250338e-14 
6596.8 3.1856106e-14 
6598.3 3.1792856e-14 
6599.8 3.2053179e-14 
6601.3 3.2313763e-14 
6602.8 3.2252626e-14 
6604.3 3.2184602e-14 
6605.8 3.1925373e-14 
6607.3 3.1650556e-14 
6608.8 3.1152709e-14 
6610.3 3.0915409e-14 
6611.8 3.080446e-14 
6613.3 3.1275368e-14 
6614.8 3.1727194e-14 
6616.3 3.1729419e-14 
6617.7 3.1350664e-14 
6619.2 3.1880223e-14 
6620.7 3.1672807e-14 
6622.2 3.1735759e-14 
6623.7 3.1523645e-14 
6625.2 3.184186e-14 
6626.7 3.1613461e-14 
6628.2 3.1123757e-14 
6629.7 3.0873167e-14 
6631.2 3.1346052e-14 
6632.7 3.0960733e-14 
6634.2 3.0670091e-14 
6635.7 3.0197268e-14 
6637.1 3.0361261e-14 
6638.6 3.071636e-14 
6640.1 3.0760118e-14 
6641.6 3.079219e-14 
6643.1 3.1093337e-14 
6644.6 3.056987e-14 
6646.1 3.0419414e-14 
6647.6 3.0827831e-14 
6649.1 3.0368857e-14 
6650.6 3.0106172e-14 
6652.1 2.9756046e-14 
6653.6 2.9457721e-14 
6655.1 2.9718988e-14 
6656.5 3.0138468e-14 
6658.0 2.9803011e-14 
6659.5 3.0227986e-14 
6661.0 2.996315e-14 
6662.5 3.0079246e-14 
6664.0 2.9972275e-14 
6665.5 3.0004012e-14 
6667.0 2.9832958e-14 
6668.5 2.9327541e-14 
6670.0 2.9701659e-14 
6671.5 2.9514432e-14 
6673.0 2.9099924e-14 
6674.5 2.9238781e-14 
6675.9 2.9451691e-14 
6677.4 2.9455732e-14 
6678.9 2.9035655e-14 
6680.4 2.9388963e-14 
6681.9 2.9569415e-14 
6683.4 2.963765e-14 
6684.9 2.9654669e-14 
6686.4 2.9318801e-14 
6687.9 2.9306606e-14 
6689.4 2.8685491e-14 
6690.9 2.8823739e-14 
6692.4 2.8368669e-14 
6693.9 2.8389541e-14 
6695.3 2.8551532e-14 
6696.8 2.8762963e-14 
6698.3 2.8880587e-14 
6699.8 2.8252934e-14 
6701.3 2.8605248e-14 
6702.8 2.8802718e-14 
6704.3 2.8830166e-14 
6705.8 2.8406708e-14 
6707.3 2.8054432e-14 
6708.8 2.7712784e-14 
6710.3 2.8484242e-14 
6711.8 2.8092036e-14 
6713.3 2.7786513e-14 
6714.7 2.7841894e-14 
6716.2 2.794173e-14 
6717.7 2.830016e-14 
6719.2 2.8108495e-14 
6720.7 2.8160681e-14 
6722.2 2.8128385e-14 
6723.7 2.8033572e-14 
6725.2 2.7799827e-14 
6726.7 2.7595258e-14 
6728.2 2.7371595e-14 
6729.7 2.7614788e-14 
6731.2 2.7155578e-14 
