,NameList,8_4,12_2,12_3,12_4,14_1,14_2,14_3,16_2,18_2,20_1,20_2,20_3,20_4,21_4,22_1,22_2,22_3,22_4,23_1,23_2,25_1,25_2,26_1,26_2,26_3,26_4,27_1,27_2,27_3,27_4,28_1,28_2,28_3,28_4
0,SN2011fe_0.4d,0.005372199212493023,0.010662029859949521,0.0003929383015800254,0.00041450049988778274,0.007246190137303568,0.029059208666632853,0.0023452054141395486,0.003318294477977421,0.0006134747858854042,0.0005050995469127659,0.011220776749719599,0.0005538912275469366,1.8041741941622024e-05,1.0685313209489196e-09,4.824017614784288e-06,2.5852085235946464e-05,2.506821909538093e-06,8.342414867130167e-08,1.2785969531716167e-05,9.219472731792621e-05,0.004464041106020884,7.89329853819556e-05,0.0099600802395873,0.0023678944057471136,0.00045096854028766454,9.18361278759372e-06,0.016233515985410417,0.011277117252829517,0.0011689142607971754,1.5726245504420416e-06,0.010328895751377656,0.00049843497837872,0.00011145997673701694,3.432796983876514e-06
1,SN2011fe_-2.6d,0.004134776002005717,0.007512705962084454,0.00041629332746717385,0.00041425013454024755,0.0007794182014049241,0.031920009360752746,0.0028587128044645655,0.003289367054910043,0.002176554150194019,0.0006036190718599654,0.004444582330678596,0.0005958818649655512,3.0510101712001903e-05,1.074014523879155e-09,4.9877064448702906e-06,2.497456181589789e-05,6.736910923451436e-07,1.2754264796774206e-07,3.502501147947078e-05,4.770690624186357e-05,0.006350778882984554,7.89329853819556e-05,0.010357655671730456,0.0019117474272209696,0.0003691135290467722,1.0734322857307696e-05,0.013320361439003595,0.010888263374439915,0.00030619013608779844,3.3069287505535305e-06,0.007853958979847727,0.00048036051242032795,0.00012694538837313866,3.4974378950772423e-06
2,SN2011fe_3.7d,0.002407227529252068,0.007732411212079202,0.00015696366385552343,0.0004086651784241224,0.007955564720811093,0.013428097099476228,0.001433913578587893,0.003070642646219345,0.0009348233544546742,0.0006853080841990835,0.01259830358136219,0.0006282910977743376,4.959961841402957e-06,1.0900181053515049e-09,5.549278119062997e-06,2.8641840481010353e-05,2.8436971195861326e-06,4.84253844488612e-07,1.3367741701019647e-05,0.00014797696213554075,0.007392128326999728,7.895870053326037e-05,0.009891141072929417,0.003634498123706019,0.00020808773678996636,8.457840197508901e-06,0.013236710732005637,0.007957011564339424,0.0008517593552600768,1.3435137410355236e-06,0.0357700432133807,0.00045702969211931115,7.463603741029683e-05,3.4261647636800354e-06
3,SN2013dy_-3.1d,0.03903893997438636,0.012364940806498319,0.00332091704283223,0.0004142232736843772,0.00046385078640120715,0.012562386644313283,0.002344514040594847,0.002362891717960237,0.0006276920525784585,0.00038943595270561263,0.0007627147521161024,0.0006350544296085123,3.613852917940507e-05,1.0755286027662089e-09,4.518742735739302e-06,2.138286374074092e-05,2.1727988639749388e-07,8.137129492587278e-08,3.111594146337009e-05,7.237431526673115e-06,0.0009826671727997797,7.942799085728658e-05,0.010350087792159646,0.0023750063327349987,0.0001948513530881725,9.07910363290444e-05,0.020219235236382516,0.011362340579814988,0.001956002971945168,2.931317849803875e-05,0.011967219935432654,0.0074936839578181235,0.0002760757287417301,9.421099418099262e-06
4,SN2013dy_-1.1d,0.03918019652726998,0.017162568721946943,0.003293213671763662,0.00041450049988778274,0.0003790102954324541,0.01498380664713079,0.0022123098992705786,0.003495343791466693,0.0006048127337397628,0.00036495001650127014,0.0009083554166820966,0.0005119005901283222,3.549196969858472e-05,1.0755286027662089e-09,4.6667508214225646e-06,1.9068622886607088e-05,2.5403141001475625e-07,8.049849913458769e-08,4.278224525360206e-05,1.6111879407953212e-05,0.0008028247559009204,7.934921413769822e-05,0.009959533272276848,0.0017964579527315863,0.000198745021559627,5.611536942994528e-05,0.021603815316361876,0.010490300770052249,0.0020595423473597847,9.751405372657195e-06,0.013320227156200437,0.007878191243680928,0.00022458898544926154,1.0165349828876408e-05
5,SN2013dy_0.9d,0.0388214353254096,0.027916845378175625,0.003284487985729293,0.0004102205136662666,0.0003211692340050102,0.020591441540202114,0.002071298032331048,0.0033331788124680863,0.0006049396810682856,0.0003341100433219152,0.003340649211234,0.00046990995270970764,2.982130719585926e-05,1.4290897983927378e-09,4.6160100939012494e-06,1.589715902807272e-05,4.813403218369831e-07,8.213659991491245e-08,1.0955543098331797e-05,8.844140137877665e-05,0.002858282547615683,7.902680843182501e-05,0.009885308721068489,0.0020495967094870853,0.00021012549555609488,3.660517955165054e-05,0.021603815316361876,0.007925376260041424,0.002039135143335284,3.871585045461442e-06,0.0151861206716299,0.007406360196142195,0.00013414214247788026,5.9898149856165505e-06
6,SN2013dy_3.9d,0.01288283486740061,0.019743628781494195,0.0017853544719586612,0.00040975734131102167,0.0003031889278055496,0.014878356157915305,0.0018980793211444988,0.0031960398101769476,0.0006545580415733487,0.00032916525175291,0.012520457514972983,0.00046990995270970764,7.924102426333747e-06,1.0661126409745093e-09,4.627841002759917e-06,1.8060561300001368e-05,6.585823386490763e-07,9.774501056896083e-08,1.0388607706118029e-05,0.00014806868126359922,0.004387620625995321,7.895870053326037e-05,0.009892877655481335,0.0032568165972186847,0.00021333441451980962,1.2082665067005505e-05,0.020704784255193336,0.012503824146840009,0.0020881120181965376,1.3686823657194433e-06,0.016358982036126284,0.0007076473079041999,7.552215480801355e-05,3.496850389502838e-06
7,SN2011iv_0.6d,0.003978086284723914,0.011510919797972887,0.002050037356684771,0.00042008797159306157,0.00620295782059291,0.0556426153760019,0.0024505752419053902,0.003219769963292901,0.0012441650533964017,0.00032161152128647923,0.011051942749257393,0.0005119005901283222,1.7897951506627505e-06,1.16532448971949e-09,5.738017127658637e-06,2.71347044464847e-05,5.140594362134738e-06,7.379092198749708e-07,2.3327135524041027e-05,0.00016644394563321817,0.0074646706472108115,8.146345217518217e-05,0.009959533272276848,0.009803360071709911,0.0002014923288735912,7.979304117523507e-06,0.027533294630218544,0.012378230794663343,0.0001363518987399407,1.3228598963131452e-06,0.007504743649910886,0.000456469404342816,7.414266651193705e-05,3.478756685869383e-06
8,SN2015F_-2.3d,0.0016301470798853362,0.006350207020896741,0.00032340304236278835,0.0004133310253283328,0.00218598342200384,0.06898160272096246,0.002422231407804461,0.0034693101964016035,0.0011494799176732056,0.00034026355723145726,0.006531380612212104,0.000627382086204336,2.4361620403011614e-05,1.1587744495123742e-09,6.246154802765359e-06,2.9411296219637344e-05,2.3511792447739752e-06,1.1726655591619103e-07,1.8837636829344937e-05,0.00011281133754082282,0.007223260431844002,7.89329853819556e-05,0.00987489866502769,0.004388248656633211,0.0005524738938630758,1.2138822540304587e-05,0.016233515985410417,0.004540499282983045,0.0001403621854274214,2.094078334824643e-06,0.008258222503235033,0.0006029797659086625,8.010671965288455e-05,3.475730194449567e-06
9,ASASSN-14lp_-4.4d,0.03973524515407835,0.004610134912509738,0.002753319416748949,0.0004147215401855295,0.00034190801108144884,0.00649650049697361,0.002901005686253311,0.003272796421071904,0.0009026840454030437,0.00038938389960477786,0.0004609006445557045,0.00051557930720776,3.759455590762958e-05,1.7650302588370136e-09,4.963684815100165e-06,2.439338898618001e-05,2.996045689968122e-07,8.71820636067271e-08,0.0002325240735321436,9.443603443938106e-06,0.0004159546000581582,0.00022484021196063553,0.009863260694984515,0.011472671329444156,0.00019602258101372697,0.00022001003353712807,0.04804669065531055,0.006865028426148561,7.170981847692835e-05,3.0061132227336128e-05,0.021080453960604387,0.011443980153148545,0.002075776536208068,8.160605672184843e-05
