,NameList,12_2,12_3,12_4,14_1,14_2,14_3,16_2,18_2,20_1,20_2,20_3,20_4,21_4,22_2,22_3,22_4,23_1,23_2,25_1,25_2,26_1,26_2,26_3,26_4,27_1,27_2,27_3,28_1,28_2,28_3,28_4
0,PTF09dlc,2.6423639063508118,0.931183680564051,0.2507295422858995,1.9038515868592887,1.5866826724746252,0.9598005077962017,2.914958058795219,1.755342172731805,0.21676127392100453,0.5235884476032873,1.867773655774514,2.8570304423507,2.4258906845119146,2.6971616593288776,0.9483359808006742,1.5506083827957808,2.7590088543588367,1.475992984756482,2.900492700472042,0.1695981484472071,0.47834330616804355,2.6012520409373563,0.24909715452311554,2.4757913124752395,1.04927638448661,2.0578855653688537,2.5774229097689574,1.490983621036821,2.859342373330408,0.5629726673777842,2.5618387750487503
1,PTF09dnl,2.894480499690741,1.324361210526284,0.3618363695056126,1.1531550489391713,0.5351101588401762,2.521505893626615,1.2521470531521064,1.8835987353304615,0.7785420571451677,0.6597108411893658,2.9428047411354514,2.860309489106338,2.5048298231086537,2.920337507600622,1.8412538495102486,2.4351863680138797,2.8332638508746113,2.4322468652133007,2.9223613577405043,0.19746935974151536,0.5456568263527063,1.0328761168034055,0.6496002764090628,1.696175518101691,0.5734368606508456,2.2476344279358482,2.804068758899704,1.8922032341184138,0.9650523984214027,2.6824228333109295,0.6552502270868978
2,PTF09fox,2.561320251404338,2.5437958669094005,0.5668711055165472,1.2550625144916423,0.8134019661503541,1.3108409071403617,2.01873064524076,2.502539938897782,0.4868069483309849,0.23817857795154973,inf,2.755526023591056,2.498248544660189,1.7985695566711368,2.4629894440707307,0.9061115405587972,2.6356630648281594,1.930417484166525,2.4919660594661286,0.32659331150631954,0.4520827561933759,2.7860234302981333,0.221743930384954,2.7953693942212903,1.207088003694796,2.5165689218750025,2.540400867128988,1.4205318436517094,0.4824454490774923,0.25426590814978667,0.8834907362489671
3,PTF09foz,2.7538215956507726,2.5918748898653448,0.26726317126713117,2.9193003459765445,0.7932607556246775,0.27561349889947606,0.9412268033847561,0.6437890736171412,2.5266515669948775,0.5565347230150449,2.9092981986122304,0.5791226878280432,2.504837330219557,2.494312035822994,1.3104888600344977,2.1202348932624915,0.7429579532330415,1.0834632605268126,2.627405992021944,0.19560409242958854,1.8673569355480906,2.5175940083716943,0.5205106822902842,1.6737978959107211,0.7848173243921434,1.4672649622808078,2.8502894915998223,1.4680057062187086,0.14706279946267298,0.16770905723874474,1.0412721821686899
4,PTF10bjs,1.4609161959370474,2.745900869715534,0.32276214484709653,0.2146305163111537,0.19589299215671696,0.9669921180857782,0.27760296159644704,1.7592964490656209,0.19579866594130557,0.21686394992870084,inf,1.0908873121950582,2.4295603804372177,2.868765002267007,2.0040456345536346,2.3734596281822946,2.8215797518565724,2.494422897785759,2.9527306461235163,0.7343859742777511,0.49975829993680077,1.2084315196907163,0.2444101589272374,2.646445524127979,0.8890506984806372,0.9357098687546783,2.935136102462872,2.181654818962327,2.963610062606004,2.642676625772883,2.822033072067871
5,PTF10hdv,2.8747895221390665,1.0470851231236882,0.36160299137920204,0.3350298135976535,0.6273950098532989,1.8851132956664287,2.3822416193606464,2.530751396799423,0.2016950714699861,0.6448599419664097,2.929595550911883,2.8570304423507,2.453028750682485,2.925377558229807,1.9676554155942096,2.438607790258308,2.7182160057825175,1.7142707575362401,2.9615309716787026,0.38233090017664884,0.4522955778843464,2.941154318532518,0.2829812110510992,1.693039376860289,1.2015616876691075,2.267910612197292,2.7722852905018156,1.1684003897184174,2.050127016984668,1.093882053781257,0.8049202492785201
6,PTF10hmv,2.574636723760296,2.8737208807298735,0.23728085074566563,2.427724277105009,1.4507412765678276,0.6937692283502502,1.3734501282931935,2.4100629845423303,0.4878054532729834,0.790489251504817,2.9092981986122304,2.182787990884465,2.4235730236734163,1.5489474420401357,2.5512478220820216,2.698921208052148,1.1546235269737861,1.1721269986947351,2.7617707467503942,1.1119802606912155,0.40280472896405595,2.362165619661368,0.23616936928039567,1.2349646279374569,1.5675425179405933,2.9123436538207113,2.586948208287211,0.8757625654426204,0.5105735358452107,0.8331460373240747,2.5168539337829996
7,PTF10icb,2.6684414103922456,2.5159929471971565,0.36248576550771006,2.834843255340364,1.2100881095764184,0.611756710077817,2.2471107503251178,1.6963243771748686,0.42904450505380587,0.9392866580462295,inf,2.450245290268111,2.4790567461556465,2.6465953461354643,1.2580358953841153,1.2716701979620413,2.327954028026472,2.100631071074996,2.8901185832362284,0.18421602654318536,0.5533516096321919,0.9828585050528386,0.19232667665700598,2.903515189171088,0.7489319023963977,1.8582079174375181,2.966820341189851,1.5239163734246506,1.1170318940671116,0.4697497760543383,2.5291467362416697
8,PTF10mwb,2.893958288169296,2.576163713271335,0.2910542614089715,2.6261861259632555,1.143612596209856,0.22282340763806574,0.538797692866521,0.8900563848899439,1.2496091870641295,0.2928916506352972,2.938132551292649,2.6598153985828654,2.504822316104837,2.5644905728716574,2.095755005609231,2.339754110677916,0.46060384810614696,2.3167113968531656,2.7954213373932486,0.17752666281601015,1.557337024346731,0.7365492737654696,0.5295789289379983,1.5382066679452078,0.6721283161783388,2.762015296618981,2.6446556075220977,1.0633413292064655,0.19413510434314896,0.18920055216781306,2.5415774655648162
9,PTF10pdf,2.9166060637253173,2.66866556994978,1.242070604290572,1.2016660291992194,0.2747669899948628,2.54154017773598,1.6945419069338492,2.12879438828985,0.21676127392100453,0.2884688537739264,inf,2.840499185856432,2.4906753408215914,2.9048460200308024,2.2402167055461577,0.8972267455265822,2.5977672690888256,1.78527060763178,2.773646145566641,0.4265779052735421,0.9254273275477801,1.8376898403495316,0.6029233553105748,2.0811161455311744,0.7485768075047068,2.0316677675502937,2.9255768110234586,1.5294586017695257,2.7240773481915768,1.3282166249204002,0.8794387194821066
