,NameList,8_4,12_2,12_3,12_4,14_1,14_2,14_3,16_2,18_2,20_1,20_2,20_3,20_4,21_4,22_1,22_2,22_3,22_4,23_1,23_2,25_1,25_2,26_1,26_2,26_3,26_4,27_1,27_2,27_3,27_4,28_1,28_2,28_3,28_4
0,SN2011fe_0.4d,1.2429591811503906,1.3069796770192978,1.5234751092792205,0.06937838485660608,2.487359061190822,1.610157297349143,0.5330643384614707,1.1993589495574564,0.5156978711755871,0.5054740957898733,2.5130822055714264,2.9769530052466973,1.780956011201494,1.5417560149632392,1.5508470803738783,2.4680008088720182,1.8222961783810776,1.3295426996382669,0.33255387500266487,1.839945139723869,1.9506662923933415,0.05632877677407033,0.37454970044843916,1.0173505580651256,0.503700423054655,0.2105767048227043,0.920761124075121,2.5647519174629148,2.160376774048003,0.31846830423761685,0.6777611115891051,0.18878066347290345,0.4375437874717947,0.05300766772224552
1,SN2011fe_-2.6d,1.5144095816826355,1.052727450376657,1.541209119127552,0.05095583535730763,1.0636094632137914,1.6694603858586774,0.6607388545099268,1.136863304113458,1.705055107699014,0.616656346247739,1.5375582631904905,2.981928986684732,2.4285280353162944,1.5518101917168519,1.568636245760281,2.426359446151759,1.203799687971097,1.1718789877233495,1.4390356925989596,1.4283342516874789,2.3899686828558524,0.05632877677407033,0.41900148138964977,0.8840267668095115,0.41685463324747607,0.32036197205796735,0.824945775661362,2.5018017819145673,1.3798510407478548,0.9343523620329663,0.4411271067671221,0.1579623220762254,0.6045516988712389,0.07550664257214224
2,SN2011fe_3.7d,0.6761697102904168,1.0712671065159711,0.4308976577808161,0.07910425287268885,2.7408234483181824,1.1014106620695088,0.30077862616448603,0.9728176163781582,0.837461868317732,0.8299303609187066,2.840166214004041,2.8408825626028804,0.9345236984990368,1.5518101917168519,1.6235892969787236,2.771261463518086,1.962881688131908,2.057432491166304,0.4043077890914004,2.5025880572486194,2.8146567875909714,0.05637638055303773,0.3606825019834513,1.2406373707164076,0.14250953149577006,0.14618094817605165,0.8229436094600341,2.186110141385847,1.877818297786048,0.12193656396954466,1.2956020785973568,0.08173276509958516,0.0911746821378383,0.04723567148197172
3,SN2013dy_-3.1d,2.803736542554825,1.3640602051079525,2.717810752697357,0.06876374465429769,0.6108829446206013,1.0012902161823731,0.524864089145721,1.2323075703084925,0.5428820791671912,0.30328898210744515,0.4354880831385821,2.9631193439485948,2.822266491826961,1.5429012739833006,1.4805301413400196,2.139228456450443,0.11591806964484808,1.271671965822285,1.25543667446558,0.26580529817060294,1.1797869318671381,0.06743015833044153,0.41715897679279124,1.0119263927664353,0.06514463664990577,1.8130489093901263,0.9994549523273089,2.588875727290244,2.764989752302193,2.4725736309681126,0.7371331351194488,1.9959428084676922,1.332522123615586,1.3530108421387725
4,SN2013dy_-1.1d,2.8100015306230564,1.6061348228482957,2.709825266648224,0.06937838485660608,0.4054458058248074,1.2014398121455891,0.4922146966235361,1.1786451674354077,0.5990413901444804,0.22392721517552316,0.5270972689887418,2.967947539946995,2.763456732192955,1.5463298171508744,1.449731808332651,2.1043899662408805,0.22304234564072623,1.2512269556265023,1.380868374166533,0.7316133267567752,1.0562908969022808,0.060335691085785736,0.3732017464345083,0.8564754329648634,0.09903779859122563,1.4523175204495002,1.043059560113001,2.453063237727124,2.8622515791300245,1.784820447011803,0.7925625758170465,2.037946155424057,1.1301576994119338,0.7105866779245126
5,SN2013dy_0.9d,2.801578047968901,2.131861998684901,2.724653758655078,0.07030108510512689,0.19251765634371276,1.3330539770150585,0.4530229771204741,1.1705913813056648,0.5957144661458629,0.13854050231347292,1.322730634351384,2.9496879314667925,2.3760051810174994,1.363540336802741,1.416502022867171,1.998425878313166,0.6067928374282592,1.27281533130453,0.20640754473092904,1.848090651335499,1.6993937789471834,0.05672416028272975,0.3678096768853816,0.9197384909002227,0.15295187969136959,1.1239670029533724,1.043059560113001,2.184905014061335,2.893186935528334,0.9856306736468552,0.8449399356995893,1.9717798831150533,0.6288239778683979,0.3828702913648563
6,SN2013dy_3.9d,1.7325538958215896,1.7892795650451192,1.9977268978415381,0.07263075481358627,0.1245040578310983,1.2183408801820281,0.4140643397988011,1.0161176936634186,0.6797856753920616,0.12147651927858805,2.825144161547921,2.9496879314667925,1.2320144072129882,1.532428343149459,1.4862586581854058,2.0384769787325947,1.3660355525574919,1.4109454557250074,0.16044911353799995,2.5026342094987006,1.9317096937057319,0.05637638055303773,0.3606905629567899,1.1889350684908742,0.16122332607334156,0.39420260212451574,1.0241683016256182,2.78348995273318,2.839271826561961,0.16822730705798516,0.8849351194235535,0.5892933426262641,0.10469082303518773,0.0708724558027598
7,SN2011iv_0.6d,0.9876505646672776,1.4153463756578668,2.20101290919587,0.10793945639912406,2.3591342939182463,2.336544329515267,0.608683112898022,1.021434196353344,1.4922293929367438,0.08944903852827601,2.4559593979062138,2.967947539946995,0.30004161485140735,1.568395808179205,1.6891681349178311,2.6595536168230303,2.4215323603143086,2.6283402142090497,0.8353757651288823,2.904613892208906,2.857676622011952,0.11772822385341919,0.3735051339367813,2.3351572314419293,0.11379869711334623,0.10186054491716279,1.1224155508391949,2.754648567127811,0.7708763987957401,0.09659901854333452,0.384671934680226,0.08173276509958516,0.08442991464617133,0.06056322527898805
8,SN2015F_-2.3d,0.332975493303481,0.95824875035679,1.137995959609807,0.08733713416573097,1.7899075314136357,2.853023755707694,0.5539108681862576,1.0739988209218037,1.50114425940352,0.1577910341661708,1.832854435836193,2.820951619356947,2.0812599569147956,1.5695173301332361,1.714275522606242,2.8607113229446552,1.7729770428858127,1.1656038099200512,0.6639386028544185,2.0402944825027354,2.740301521389413,0.05632877677407033,0.3638769766678712,1.3930525316407614,0.6046656117252522,0.4004422262225442,0.9175555217558918,1.6604563246289994,0.8745918134656333,0.5288262428110403,0.49372064310283525,0.3537213363787297,0.1660973272493318,0.05971420124804094
9,ASASSN-14lp_-4.4d,2.9087966030004435,0.7899486480653466,2.4672346440989044,0.06937838485660608,0.2577751523895935,0.6497342080060023,0.6664038569514564,1.120107824727589,1.0340839136301154,0.3033629754084375,0.09204285843530657,2.4594309924832363,2.85462181895368,1.2573926500801156,1.5595271721357855,2.362861443215083,0.3510972550360272,1.3613388493405572,2.333308214062737,0.40670698189013144,0.4530024835211215,0.7090131999986252,0.3606953053492007,2.8405828632177874,0.07522473772438487,2.7234405051378965,1.4770317144618577,2.0033932454922425,0.08533215102010194,2.489252522174594,1.0165665809240356,2.4460697529786475,2.831987567959894,2.4597373707257373
