,6_1,6_2,6_3,6_4,7_1,7_2,7_3,7_4,8_1,8_2,8_3,8_4,9_1,9_2,9_3,9_4,10_1,10_2,10_3,10_4,11_1,11_2,11_3,11_4,12_1,12_2,12_3,12_4,13_1,13_2,13_3,13_4,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4,16_1,16_2,16_3,16_4,17_1,17_2,17_3,17_4,18_1,18_2,18_3,18_4,19_1,19_2,19_3,19_4,20_1,20_2,20_3,20_4,21_1,21_2,21_3,21_4,22_1,22_2,22_3,22_4,23_1,23_2,23_3,23_4,24_1,24_2,24_3,24_4,25_1,25_2,25_3,25_4,26_1,26_2,26_3,26_4,27_1,27_2,27_3,27_4,28_1,28_2,28_3,28_4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07141404551032823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009567137483783301,0.07475504251508638,0.03961707125971478,0.0,0.0,0.0,0.0,0.050660226092007564,0.013230016135722293,0.018598872430359775,0.0,0.0,0.0,0.0,0.0,0.0,0.06733201081166254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09268306613899861,0.0,0.0,0.0,0.0,0.0,0.0,0.05401554058534561,0.017640204475366187,0.04800647247851093,0.019144388275587305,0.0,0.0,0.0,0.05837960399476898,0.08628972887965905,0.0553503847295298,0.046139011807000745,0.04379170200689308,0.04965467195358543,0.019720277524477525,0.0,0.0,0.0,0.0,0.0,0.0,0.026901921026955992,0.016707030961290188,0.0,0.0,0.003589935638334326,0.004519170199787339,0.00495402699364674,0.024639958131853604,0.008885247219844704,0.029117197130572113,0.042050848754221874,0.07786207495113316,0.008653741879941812,0.028399243426360674,0.04955584105130788,0.0747098307687845
