,6_1,6_2,6_3,6_4,7_1,7_2,7_3,7_4,8_1,8_2,8_3,8_4,9_1,9_2,9_3,9_4,10_1,10_2,10_3,10_4,11_1,11_2,11_3,11_4,12_1,12_2,12_3,12_4,13_1,13_2,13_3,13_4,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4,16_1,16_2,16_3,16_4,17_1,17_2,17_3,17_4,18_1,18_2,18_3,18_4,19_1,19_2,19_3,19_4,20_1,20_2,20_3,20_4,21_1,21_2,21_3,21_4,22_1,22_2,22_3,22_4,23_1,23_2,23_3,23_4,24_1,24_2,24_3,24_4,25_1,25_2,25_3,25_4,26_1,26_2,26_3,26_4,27_1,27_2,27_3,27_4,28_1,28_2,28_3,28_4
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974082234238627,0.08651738757124314,0.050907619860012646,0.0,0.0,0.0,0.0,0.08453205589767535,0.058425234222089464,0.05342421986353703,0.0,0.0,0.0,0.0,0.0,0.0,0.07115706414026753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09354732419096166,0.0,0.0,0.0,0.0,0.0,0.0,0.08844218080454742,0.07169832242520106,0.07287940335197327,0.0521791499543224,0.0,0.0,0.0,0.06247807664536682,0.0,0.06573392310713091,0.06122150443536773,0.04621781486264321,0.08683701096224648,0.04556405273109589,0.0,0.0,0.0,0.0,0.0,0.0,0.06874937591729341,0.05833894481346478,0.0,0.0,0.03736970677143998,0.02397308229439576,0.01065271795645059,0.03599137842835609,0.030417598362088714,0.045131492383374786,0.04556101670971623,0.0,0.03947936003481136,0.05594425541786557,0.05098463254755209,0.07971078883378933
